"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.756371583E0,-5.088853091E-2,-1.570654474E-2,-1.375637293E0,1.376667825E0
1.766391583E0,-4.975801706E-2,-2.142195590E-2,-1.411410451E0,1.412449724E0
1.776412583E0,-5.338166282E-2,-2.450039238E-2,-1.427743554E0,1.428951198E0
1.786432583E0,-4.744574055E-2,-3.847046755E-3,-1.412565589E0,1.413367412E0
1.796452583E0,-4.845254123E-2,-2.004581271E-3,-1.381612897E0,1.382463694E0
1.806472583E0,-4.654065520E-2,-7.534901612E-3,-1.361178279E0,1.361994535E0
1.816493583E0,-4.630789533E-2,-5.814937409E-3,-1.368492961E0,1.369288581E0
1.826513583E0,-4.755132645E-2,-1.050662808E-2,-1.381589890E0,1.382447880E0
1.836533583E0,-4.992924631E-2,-9.986504912E-3,-1.384347558E0,1.385283661E0
1.846553583E0,-5.088984966E-2,-9.969194420E-3,-1.355959535E0,1.356950781E0
1.856574583E0,-5.152415484E-2,-1.192950644E-2,-1.310530186E0,1.311596897E0
1.866594583E0,-5.103413388E-2,-1.572584361E-2,-1.274060845E0,1.275179526E0
1.876614583E0,-5.100000650E-2,-2.158477344E-2,-1.258204579E0,1.259422751E0
1.886634583E0,-5.166446418E-2,-8.328887634E-4,-1.250149608E0,1.251216988E0
1.896655583E0,-5.090067163E-2,3.555308282E-2,-1.224292636E0,1.225865963E0
1.906675583E0,-4.536343738E-2,-2.203359734E-3,-1.191636324E0,1.192501499E0
1.916695583E0,-5.021855235E-2,-2.102891728E-2,-1.166941643E0,1.168210989E0
1.926715583E0,-3.525904566E-2,2.882572450E-2,-1.138215423E0,1.139126187E0
1.936736583E0,-3.699205816E-2,-9.732915089E-3,-1.109752655E0,1.110411679E0
1.946756583E0,-4.488407075E-2,-2.738035098E-2,-1.079308391E0,1.080588203E0
1.956776583E0,-2.334400266E-2,1.573579200E-2,-1.047071457E0,1.047449852E0
1.966796583E0,-4.147613421E-2,-2.835656703E-2,-9.967554808E-1,9.980209682E-1
1.976817583E0,-2.492694557E-2,-4.661505576E-3,-9.382408261E-1,9.385834700E-1
1.986837583E0,-3.327196091E-2,-1.289173868E-2,-8.839759827E-1,8.846958563E-1
1.996857583E0,-2.153621055E-2,3.800688544E-3,-8.388192058E-1,8.391042328E-1
2.006877583E0,-3.098936751E-2,-3.383987583E-3,-7.985516787E-1,7.991599188E-1
2.016898583E0,-2.566920966E-2,1.376560540E-3,-7.600811124E-1,7.605156807E-1
2.026918583E0,-2.599784359E-2,4.843463656E-3,-7.088930607E-1,7.093861561E-1
2.036938583E0,-2.768980898E-2,-2.412622329E-3,-6.443213820E-1,6.449206072E-1
2.046958583E0,-2.763201483E-2,-4.652606789E-3,-5.785711408E-1,5.792492900E-1
2.056979583E0,-2.505974099E-2,-1.896014903E-3,-5.183582306E-1,5.189670902E-1
2.066999583E0,-2.549916506E-2,-1.096034981E-2,-4.712162614E-1,4.720329455E-1
2.077019625E0,-1.901438832E-2,-4.123498686E-3,-4.294432700E-1,4.298837893E-1
2.087040625E0,-2.228288725E-2,-5.215394776E-3,-3.800232708E-1,3.807117201E-1
2.097060625E0,-1.284401491E-2,7.106847130E-3,-3.182274103E-1,3.185657870E-1
2.107080625E0,-9.673789144E-3,-7.285674568E-3,-2.542140782E-1,2.545023788E-1
