"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.271352375E0,-6.709070411E-3,5.303698126E-4,4.199740360E-4,6.743092473E-3
1.281373375E0,-3.730390687E-3,1.903679222E-3,3.463918692E-4,4.202356075E-3
1.291393375E0,-6.312592421E-3,1.700746361E-3,6.771564367E-4,6.572663242E-3
1.301413375E0,-4.966896493E-3,1.084208488E-4,8.667735383E-4,5.043125243E-3
1.311433375E0,-4.446248990E-3,8.535733214E-4,-7.412431296E-4,4.587718264E-3
1.321454375E0,-5.038436037E-3,-4.475270398E-4,1.771563082E-3,5.359529261E-3
1.331474375E0,-3.891146276E-3,-3.319457173E-4,1.947053825E-4,3.910130111E-3
1.341494375E0,-5.214539822E-3,-1.912622014E-3,4.820030008E-4,5.575112144E-3
1.351514375E0,-1.704760361E-3,-2.953651594E-3,4.119618679E-4,3.435109636E-3
1.361535375E0,-3.960954491E-3,2.855807543E-4,-7.843073690E-4,4.047944527E-3
1.371555375E0,-1.982491929E-3,2.014238620E-3,1.313198358E-3,3.116395577E-3
1.381575375E0,-1.491671894E-3,-5.429310258E-4,8.399545914E-4,1.795935092E-3
1.391596375E0,-3.510348033E-3,-1.312052133E-3,3.539276659E-4,3.764211591E-3
1.401616375E0,7.201819681E-4,8.615870029E-4,1.986874267E-4,1.140381920E-3
1.411636375E0,-3.668174613E-3,3.912728280E-4,-1.501208171E-3,3.982740940E-3
1.421656375E0,-2.957212273E-3,7.209209725E-4,3.468233626E-5,3.044016153E-3
1.431677375E0,-9.401342832E-4,-2.889495809E-4,-1.695821411E-4,9.980493140E-4
1.441697375E0,-5.796398036E-4,7.921586512E-4,1.888694824E-4,9.995845697E-4
1.451717375E0,-5.258438177E-4,7.122638635E-4,1.108991681E-3,1.419046891E-3
1.461737375E0,-1.963517163E-3,2.213635016E-4,-2.337074373E-3,3.060444097E-3
1.471758375E0,1.270645298E-4,8.397495840E-4,-5.117439432E-4,9.915677596E-4
1.481778375E0,-6.826692261E-4,3.264080733E-4,-1.635018270E-5,7.568664552E-4
1.491798375E0,-1.543669496E-3,9.200266795E-4,2.187415492E-3,2.830927611E-3
