"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.384580417E0,-5.599069595E-1,-1.128728986E0,-3.658987761E0,3.869847072E0
1.394615417E0,-5.337752104E-1,-8.063048124E-1,-3.664443016E0,3.789879423E0
1.404650417E0,-4.674747884E-1,-4.596469998E-1,-3.710311174E0,3.767786758E0
1.414685417E0,-4.226382077E-1,-2.035596073E-1,-3.762391567E0,3.791523424E0
1.424720417E0,-4.377410114E-1,-8.784420043E-2,-3.757571936E0,3.784003257E0
1.434755417E0,-5.361618400E-1,-4.128521681E-2,-3.693089247E0,3.732034589E0
1.444790417E0,-6.539039016E-1,1.740818843E-2,-3.517367601E0,3.577676369E0
1.454824417E0,-6.780210733E-1,1.343734413E-1,-3.328043699E0,3.399065116E0
1.464859417E0,-5.915884376E-1,2.555672228E-1,-3.202999592E0,3.267185007E0
1.474894417E0,-4.663026929E-1,2.329454124E-1,-3.139326572E0,3.182306254E0
1.484929417E0,-3.551812172E-1,6.727597211E-4,-3.173175573E0,3.192991915E0
1.494964417E0,-2.910413742E-1,-2.643090189E-1,-3.269312859E0,3.292866670E0
1.504999417E0,-3.288902342E-1,-4.301531017E-1,-3.364817142E0,3.408107228E0
1.515034417E0,-4.489982724E-1,-4.305024147E-1,-3.404752731E0,3.461108629E0
1.525069417E0,-6.312426329E-1,-4.505216479E-1,-3.389835119E0,3.477415585E0
1.535104417E0,-8.223333359E-1,-5.959389210E-1,-3.277798414E0,3.431521202E0
1.545138417E0,-9.895478487E-1,-9.184221625E-1,-3.088492393E0,3.370680863E0
1.555173417E0,-1.121709108E0,-1.318822980E0,-2.948896646E0,3.419578455E0
1.565208417E0,-1.253934503E0,-1.586258411E0,-2.898999214E0,3.534510423E0
1.575243417E0,-1.387254953E0,-1.618224382E0,-2.843016863E0,3.553290213E0
1.585278417E0,-1.543442965E0,-1.524567366E0,-2.734518766E0,3.490575128E0
1.595313417E0,-1.671141028E0,-1.396505833E0,-2.550438166E0,3.353755464E0
1.605348417E0,-1.735656381E0,-1.297553062E0,-2.385209322E0,3.222634098E0
1.615383417E0,-1.713611484E0,-1.349575162E0,-2.199882030E0,3.097950675E0
1.625418417E0,-1.627628446E0,-1.537969828E0,-1.936937690E0,2.960785903E0
1.635452417E0,-1.499792814E0,-1.717219353E0,-1.672034502E0,2.827352148E0
1.645487417E0,-1.345004320E0,-1.814327002E0,-1.442944884E0,2.680094966E0
1.655522417E0,-1.198487759E0,-1.870868444E0,-1.215554357E0,2.532606175E0
1.665557417E0,-1.019949198E0,-1.841720939E0,-1.010700464E0,2.335326061E0
1.675592417E0,-8.311086297E-1,-1.809253693E0,-8.937953115E-1,2.182432253E0
1.685627417E0,-6.294140816E-1,-1.644890547E0,-8.427637815E-1,1.952454299E0
1.695662417E0,-4.730629027E-1,-1.347970605E0,-9.034128785E-1,1.690256812E0
1.705697417E0,-3.476237655E-1,-9.695035219E-1,-1.068078041E0,1.483768871E0
1.715732417E0,-2.728776932E-1,-5.773482919E-1,-1.206475616E0,1.365055565E0
1.725766417E0,-2.393948287E-1,-1.221021935E-1,-1.213152170E0,1.242560670E0
1.735801417E0,-2.348771840E-1,3.899622858E-1,-1.118579745E0,1.207666561E0
1.745836417E0,-2.341275066E-1,9.522026777E-1,-9.463099837E-1,1.362720886E0
1.755871417E0,-1.734418124E-1,1.357238054E0,-7.469775677E-1,1.558894700E0
1.765906417E0,-1.041426323E-2,1.423441410E0,-6.035144329E-1,1.546131811E0
1.775941417E0,1.855768263E-1,1.153707027E0,-5.548431277E-1,1.293572402E0
1.785976417E0,3.429811001E-1,7.501441240E-1,-5.570554137E-1,9.953205392E-1
1.796011417E0,4.471571743E-1,3.927124441E-1,-5.598180890E-1,8.170488939E-1
1.806045417E0,4.908226430E-1,2.915107310E-1,-5.701415539E-1,8.068127197E-1
1.816080417E0,4.629415870E-1,4.062671661E-1,-5.528829098E-1,8.276759240E-1
1.826115417E0,3.671905696E-1,5.888683796E-1,-4.668026567E-1,8.363609288E-1
1.836150417E0,2.356127053E-1,6.862010956E-1,-3.527109623E-1,8.067157575E-1
1.846185417E0,1.170969903E-1,7.037640810E-1,-2.545162141E-1,7.574787721E-1
1.856220417E0,4.112126678E-2,6.116973162E-1,-2.335691303E-1,6.560633383E-1
1.866255417E0,-1.905871928E-2,4.504433870E-1,-2.956394255E-1,5.391337029E-1
1.876290417E0,-5.945290253E-2,2.129004747E-1,-3.497646451E-1,4.137590684E-1
1.886325417E0,-6.417788565E-2,-4.351293668E-2,-3.731072545E-1,3.810789945E-1
1.896359417E0,-1.639183424E-2,-1.815087944E-1,-4.174813330E-1,4.555269455E-1
1.906394417E0,3.643542901E-2,-2.418416440E-1,-4.865751863E-1,5.445827147E-1
1.916429417E0,5.222029984E-2,-2.098760158E-1,-5.455037951E-1,5.868128256E-1
1.926464417E0,3.479657462E-3,-5.473277345E-2,-6.648784280E-1,6.671364992E-1
1.936499542E0,-1.212204546E-1,2.340461761E-1,-8.772026300E-1,9.159456672E-1
1.946534542E0,-3.021982312E-1,6.188899875E-1,-1.093680620E0,1.292472780E0
1.956569542E0,-4.413206279E-1,9.892319441E-1,-1.244822860E0,1.650129597E0
1.966604542E0,-4.526191056E-1,1.267335892E0,-1.291611671E0,1.865278807E0
1.976638542E0,-3.808671534E-1,1.253603339E0,-1.202929258E0,1.778656774E0
1.986673542E0,-2.280341834E-1,1.117190361E0,-9.877274036E-1,1.508548745E0
1.996708542E0,-9.602557123E-2,1.013553977E0,-8.346295357E-1,1.316479790E0
2.006743542E0,-4.200760648E-2,9.277301431E-1,-7.771673203E-1,1.210965277E0
2.016778542E0,-6.043736637E-2,7.808162570E-1,-7.597473860E-1,1.091119972E0
2.026813542E0,-1.232924908E-1,4.831984341E-1,-7.676159739E-1,9.153775442E-1
2.036848542E0,-1.911454797E-1,5.211742967E-2,-7.503508329E-1,7.760664877E-1
2.046883542E0,-2.104773670E-1,-3.723496795E-1,-6.374767423E-1,7.676728488E-1
2.056918542E0,-1.520765275E-1,-7.758361101E-1,-5.039743781E-1,9.375708580E-1
2.066952542E0,-1.151073202E-1,-9.787830710E-1,-3.873711228E-1,1.058925107E0
2.076987542E0,-1.972582340E-1,-7.797237039E-1,-3.263479173E-1,8.679762833E-1
2.087022542E0,-4.095068276E-1,-3.641027808E-1,-3.900771141E-1,6.726268147E-1
2.097057542E0,-6.251258850E-1,-8.195471950E-3,-5.978872776E-1,8.650541801E-1
2.107092542E0,-7.724040151E-1,1.606771648E-1,-8.743129969E-1,1.177645248E0
2.117127542E0,-8.380791545E-1,5.362146348E-2,-9.898135662E-1,1.298068884E0
2.127162542E0,-8.140934110E-1,-2.628773749E-1,-9.102880955E-1,1.249190543E0
2.137197542E0,-7.993826270E-1,-5.536751747E-1,-8.496111631E-1,1.291281500E0
2.147231542E0,-8.206066489E-1,-7.532719374E-1,-9.001571536E-1,1.432165069E0
2.157266542E0,-9.738622308E-1,-8.114252687E-1,-1.024235368E0,1.629686074E0
2.167301542E0,-1.299274802E0,-6.631401777E-1,-1.203412294E0,1.891050252E0
2.177336542E0,-1.649658918E0,-2.380607128E-1,-1.353384018E0,2.147020203E0
2.187371542E0,-1.884809375E0,1.523728073E-1,-1.433324695E0,2.372792349E0
2.197406542E0,-1.862363577E0,2.795867324E-1,-1.364356518E0,2.325518338E0
2.207441542E0,-1.515484691E0,7.341879886E-3,-1.237847567E0,1.956786741E0
2.217476542E0,-1.043190360E0,-3.259982169E-1,-1.216193318E0,1.635129093E0
2.227511542E0,-4.907993674E-1,-3.354937434E-1,-1.062492967E0,1.217510318E0
2.237545542E0,-4.228740558E-2,-9.166104347E-2,-8.782680631E-1,8.840502034E-1
2.247580542E0,3.281132877E-1,3.664125204E-1,-6.930183172E-1,8.498181292E-1
2.257615542E0,6.470847726E-1,9.380878210E-1,-5.064470172E-1,1.247083014E0
2.267650542E0,9.367829561E-1,1.409375429E0,-2.914585471E-1,1.717221445E0
2.277685542E0,1.210855484E0,1.619625807E0,-1.235006228E-1,2.025983998E0
2.287720542E0,1.371015787E0,1.822657228E0,-1.052696854E-1,2.283165645E0
2.297755542E0,1.412584543E0,2.039110422E0,-1.873729527E-1,2.487664573E0
2.307790542E0,1.185568213E0,2.343084097E0,-3.167719245E-1,2.644987623E0
2.317825542E0,8.404007554E-1,2.017833471E0,-4.048357904E-1,2.223019875E0
2.327859542E0,6.851059198E-1,1.512488127E0,-4.461877346E-1,1.719323690E0
2.337894542E0,5.729643703E-1,1.004883647E0,-3.792068362E-1,1.217323761E0
2.347929542E0,4.197061062E-1,6.609093547E-1,-2.600956261E-1,8.249873486E-1
2.357964542E0,2.348426878E-1,4.560679197E-1,-1.004986018E-1,5.227322492E-1
2.367999542E0,3.970355913E-2,2.508718967E-1,7.283589989E-2,2.642312425E-1
2.378034542E0,-4.446106777E-2,5.439932644E-2,2.189967036E-1,2.299904986E-1
2.388069542E0,-7.906785235E-3,-2.730480433E-1,3.575151861E-1,4.499276158E-1
2.398104542E0,5.584747717E-2,-5.468279123E-1,5.255772471E-1,7.605071657E-1
2.408138542E0,-8.223650977E-3,-6.800001264E-1,5.577991009E-1,8.795496787E-1
2.418173542E0,-2.169576883E-1,-6.112135053E-1,4.154964685E-1,7.702531421E-1
2.428208542E0,-4.774737060E-1,-1.558318883E-1,1.876161844E-1,5.361572064E-1
2.438243542E0,-6.690539718E-1,2.488964945E-1,-4.894252867E-2,7.155264169E-1
2.448278542E0,-7.205003500E-1,4.246683121E-1,-1.929670870E-1,8.583124293E-1
2.458313542E0,-6.506654024E-1,4.602015913E-1,-1.829576939E-1,8.176946180E-1
2.468348542E0,-5.287208557E-1,2.731808424E-1,-1.078373790E-1,6.048160185E-1
2.478383542E0,-4.031358361E-1,5.839495733E-2,-2.131756395E-2,4.079006153E-1
2.488418542E0,-3.356758356E-1,-8.387909830E-2,7.682444900E-2,3.544234271E-1
